objectId,admin3_code,admin2_code,ACL,admin1_code,name,dem,latitude,population,updatedAt,alternatenames,longitude,feature_class,modification_date,cc2,country_code,feature_code,geonameid,ascii_name,timezone,createdAt,elevation
VWSYxR9P65,,427,null,35,R_hatgarh,474,23.78968,27462,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Rahatgarh,R_hatgarh",78.39473,P,8/7/15,,IN,PPL,1259034,Rahatgarh,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
oympuxO4Tt,,522,null,16,R_huri,511,19.39069,36885,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Rahuri,R_huri",74.64979,P,10/13/14,,IN,PPL,1259019,Rahuri,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
S3SJ2GaZFD,,106,null,24,R_j_khera,169,26.89802,30627,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Rajakhera,R_j_khera",78.171,P,10/14/14,,IN,PPL,1258930,Rajakhera,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
x9aMmBCfmb,,551,null,2,R_zampeta,139,14.19544,31079,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Rajampet,Razampeta,R_jampet,R_zampeta",79.15896,P,1/4/17,,IN,PPL,1258922,Razampeta,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
qwCUcBnqO1,,625,null,25,Rajapalaiyam,165,9.45296,124168,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Rajapalaiyam,Rajapalayam,R_jap_laiyam",77.55335,P,10/14/14,,IN,PPL,1258916,Rajapalaiyam,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
ovIOUWQzJo,,403,null,37,Raigarh,224,21.89764,121278,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Raigarh,Raig�rh,Rajgarkh,lai jia er,rayagadha,rayagara,rayjarh,_______,____ ___,_______,_____,_______,_____,_____,___",83.3966,P,9/6/15,,IN,PPL,1259005,Raigarh,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
U8OS7gw7Ug,,527,null,16,Rahimatpur,649,17.5921,17260,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Rahimatpur,Rahunatpur",74.19966,P,10/13/14,,IN,PPL,1259026,Rahimatpur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
uJSbYfbKtt,,458,null,35,R_ghogarh,444,24.44318,63873,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Raghogarh,Raghugarh,R_ghogarh,R_ghugarh",77.19768,P,8/7/15,,IN,PPL,1259056,Raghogarh,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
7FkR45Zduv,,60,null,39,R__w_la Bara,320,30.01864,5198,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Raiwala,Raiwala Bara,R_iw_la,R_iw_la Bara,R__w_la Bara",78.2293,P,9/6/15,,IN,PPL,1258942,Raiwala Bara,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
sGOnwxsGDS,,71,null,10,Radaur,270,30.02706,12328,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Radaur,77.15177,P,3/8/15,,IN,PPL,1259075,Radaur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
GQ3Dqg7Bx8,,235,null,34,Rafiganj,106,24.81757,26228,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Rafiganj,84.63445,P,10/4/15,,IN,PPL,1259060,Rafiganj,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
Q55OxIQOWz,,102,null,24,R_jaldesar,308,28.02849,24104,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Rajaldesar,R_jaldesar",74.47442,P,2/6/15,,IN,PPL,1258928,Rajaldesar,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
pBP3n8nmhM,,41,null,23,R_ikot,238,30.65,26114,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Raikot,R_ikot",75.6,P,10/14/14,,IN,PPL,1258993,Raikot,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
OyXCQEVvnO,,118,null,24,Raipur,336,26.04259,17537,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Raipur,74.02373,P,10/14/14,,IN,PPL,1258972,Raipur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
6uwXAGTjQa,,446,null,35,Raisen,448,23.33033,40977,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Raisen,77.7811,P,8/7/15,,IN,PPL,1258952,Raisen,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
iUCUbiuvrc,,212,null,34,Raghun_thpur,38,25.64492,6100,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Raghunathpur,Raghun_thpur",87.91762,P,2/21/19,,IN,PPL,1259047,Raghunathpur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
hhxD5OVq2O,,586,null,33,Raia,18,15.30499,9421,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Raia,73.97096,P,10/14/14,,IN,PPL,1259017,Raia,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
Kq5pRGlE6t,,39,null,23,R_hon,263,31.05275,12485,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Rabon,Rahon,R_hon",76.11907,P,6/10/20,,IN,PPL,1259022,Rahon,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
O02MJog1TL,,470,null,9,R_dhanpur,35,23.83238,35457,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Radhanpur,R_dhanpur",71.6047,P,10/13/14,,IN,PPL,1259069,Radhanpur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
Y5HSB2QD1Z,,14,null,12,Q_zigund,1666,33.63828,5576,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Qazigund,Q_zigund",75.14261,P,10/13/14,,IN,PPL,1259102,Qazigund,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
0MP5ACqLIU,,141,null,36,Rab_pura,200,28.25153,13949,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Rabupura,Rab_pura",77.60253,P,5/6/15,,IN,PPL,1259082,Rabupura,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
YF4AxBALSV,,410,null,37,Raipur,296,21.23333,679995,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"RPR,Raipur,Raipura,Raipuras,Rajpur,Rajpuro,Rayapura,Raypur,R�jpur,lai bu er,laipuleu,ra'ipura,raipuru,ray pwr,rayapura,raybwr,rayppur,raypur,______,______,_______,____ ___,______,___ ___,_______,______,______,______,______,_______,______,______,______,__________,_________,________,________,_______,_____,___,____",81.63333,P,10/14/14,,IN,PPLA,1258980,Raipur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
3s28Nn3Cno,,575,null,19,Putt_r,100,12.75975,53331,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Puttur,Putt_r",75.20169,P,10/14/14,,IN,PPL,1259124,Puttur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
kiCYlpU2yP,,586,null,33,Quepem,20,15.2128,13041,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Quepem,Quepem Town",74.0772,P,10/14/14,,IN,PPL,1259098,Quepem,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
LNHcZ2gjmX,,600,null,13,Kollam,13,8.88113,394163,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Coilum,Coulao,Coul�o,Desinganadu,Kolam,Kolamo,Kollam,Kol�lam,Kullamalai,Kvilon,Quilon,keallam,kollam,kollama,korramu,kui long,kwlam,kwlm,______,_____,______,_____,____,______,_______,______,_______,______,________,_______,______,____,__,__",76.58469,P,6/10/16,,IN,PPLA2,1259091,Kollam,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
nwwyWtopS7,,305,null,3,Rah_,64,26.23333,4724,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),,92.51667,P,10/13/14,,IN,PPL,1259039,Raha,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
E2q7a2GJVA,,340,null,28,Raghunathpur,176,23.53878,22802,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Raghunathpur,Raghun_thpur",86.6735,P,10/14/14,,IN,PPL,1259049,Raghunathpur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
2nbQxSn4dd,,145,null,36,R_dh_kund,190,27.52432,6420,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Radha Kund,Radhakund,R_dha Kund,R_dh_kund",77.49101,P,8/7/15,,IN,PPL,1259072,Radhakund,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
vKeCzbPl8X,,35,null,23,Q_di_n,254,31.82198,21015,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kadian,K_di_n,Qadian,Q_di_n",75.37663,P,10/14/14,,IN,PPL,1259110,Qadian,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
cF0ILNjT2s,,156,null,36,Purw_,128,26.45756,22220,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Purwa,Purw_",80.77403,P,6/10/20,,IN,PPL,1259157,Purwa,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
MeVPKpHBA2,,158,null,36,Raebareli,118,26.2309,186433,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Rae Bareli,Raebareli,R_e Bareli",81.23315,P,8/15/15,,IN,PPL,1259064,Raebareli,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
tBlE9yQxQW,,388,null,21,Purushottampur,23,19.52024,14707,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Purushottampur,Purusottampur",84.88514,P,7/4/16,,IN,PPL,1259158,Purushottampur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
4p6iSeOGJV,,119,null,24,Pushkar,495,26.49022,16173,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Pouskar,Pushkar,Puskar,Pusk�r,Puszkar,P�shkar,pshkr,pu si he ka er,pusakara,puskar,puskara,puskaranagaram,pwsqr,_______,______,_____,____,______,___________,______,______,______,______,_______,_______,_____",74.55211,P,10/4/15,,IN,PPL,1259148,Pushkar,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
5cmGiEBhn5,,556,null,19,Rabkavi,547,16.47567,73835,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Rabkavi,75.1106,P,12/4/18,,IN,PPL,1259083,Rabkavi,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
cleBvn6BQy,,510,null,16,Pusad,336,19.91274,71588,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Pusad,77.57838,P,8/7/15,,IN,PPL,1259154,Pusad,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
lzQjEctUno,,554,null,2,Putt_r,152,13.44189,30986,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Puttur,Putt_r",79.55314,P,10/10/14,,IN,PPL,1259123,Puttur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
6Ympvcq9ks,,340,null,28,Puruliya,255,23.33062,122533,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Purulia,Puruliya",86.36303,P,10/14/14,,IN,PPL,1259163,Puruliya,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
sd7Zvf3NST,,585,null,33,Queula,37,15.39011,5699,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Queula,73.98557,P,10/14/14,,IN,PPL,1259094,Queula,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
vz7WXNS5co,,211,null,34,Kasba,47,25.85643,26937,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kasba,Qasba",87.53836,P,10/14/14,,IN,PPL,1259108,Kasba,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
raJqx8lQmU,,466,null,35,Pun_sa,278,22.23507,350000,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),,76.39335,P,10/4/15,,IN,PPL,1259239,Punasa,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
Dm5E8i57js,,151,null,36,P_ranpur,186,28.51283,39988,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Puranpur,P_ranpur",80.14829,P,10/14/14,,IN,PPL,1259190,Puranpur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
HS7EAhAaIH,,211,null,34,Purnia,44,25.77895,198453,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Purnia,Purnija,P_rnia,bwrnya,pu er ni ya,puraniya,purni'a,purniya,pwrnya,______,_______,______,______,______,________,________,________,_________,_______,________,____",87.47422,P,10/14/14,,IN,PPL,1259166,Purnia,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
x335c8aATb,,12,null,12,Pulwama,1648,33.87405,20071,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Pulawom,Pulwama,blwama,bwlwama,plwama,plwam_,pwlwama,______,_______,______,______,_______",74.89955,P,3/16/19,,IN,PPL,1259251,Pulwama,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
5F6RNM3UEb,,513,null,16,P_rna,381,19.1817,34888,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Purna,P_rna,_____",77.02566,P,8/7/15,,IN,PPL,1259177,Purna,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
tB1NxFRYL0,,87,null,10,P_n_h_na,193,27.86371,15332,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Punahana,Pun_h_na,P_n_h_na",77.20432,P,8/7/15,,IN,PPL,1259244,Punahana,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
xbBsXU2BXI,,610,null,25,Punjai Puliyampatti,308,11.35163,15066,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Punjai Puliyampatti,77.16671,P,12/4/18,,IN,PPL,1259222,Punjai Puliyampatti,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
f55Eu1wmGl,,600,null,13,Punal_r,38,9.01956,47263,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Punalur,Punal_r",76.92261,P,3/4/17,,IN,PPL,1259243,Punalur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
ndxrqed6RQ,,614,null,25,Pullamb_di,65,10.9411,10288,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Pullambadi,Pullamb_di,Pullampadi",78.91041,P,6/10/20,,IN,PPL,1259259,Pullambadi,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
fcEplKeVhg,,621,null,25,Puliy_r,113,10.63375,11174,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Puliyur,Puliy_r",78.84139,P,8/2/17,,IN,PPL,1259261,Puliyur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
NnDrBkPW11,,206,null,34,Pupri,63,26.47079,15070,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Janakpur Road,Pupri",85.70311,P,10/14/14,,IN,PPL,1259210,Pupri,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
PoQFcjmAqz,,73,null,10,P_ndri,249,29.76096,17533,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Pundri,P_ndri",76.56034,P,1/7/15,,IN,PPL,1259231,Pundri,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
VoqxXmYjX1,,387,null,21,Puri,16,19.79825,170841,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Jagannath,Jagannathpur,Jagann_th,Puri,Puri District,Pur�,puri,pwry,____,____,____,____,___",85.82494,P,10/14/14,,IN,PPL,1259184,Puri,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
ctf6in5fnL,,602,null,25,Puduv_yal,16,13.33015,9742,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Puduvayal,Puduv_yal",80.14577,P,9/6/15,,IN,PPL,1259290,Puduvayal,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
FbNYFP2BQ4,,521,null,16,Pune,554,18.51957,2935744,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"PNQ,Pona,Poona,Poune,Pun,Puna,Pune,Puneo,Puno,Pun�,P�na,bwnh,poona,pu na,puna,pune,pune sahara,punyapattanam,pwna,pwnh,pwny,pwn_,_____,____,____,____,_____,____,____,____,____,____,____,____,____ ___,____________,____,____,____,____,____,____,____,____,____,___,__,__",73.85535,P,6/4/15,,IN,PPL,1259229,Pune,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
HctP1gvevQ,,554,null,2,Pungan_ru,730,13.36672,48865,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),,78.57186,P,11/22/16,,IN,PPL,1259228,Punganuru,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
e2yhbbOady,,609,null,25,Puduppatti,156,11.15217,7570,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Puduppatti,78.21205,P,12/4/18,,IN,PPL,1259294,Puduppatti,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
4a4Wcl08rK,,628,null,25,Puliyangudi,204,9.17489,62494,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Puliyangudi,Puliyankudi",77.39799,P,10/14/14,,IN,PPL,1259263,Puliyangudi,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
VbVRbZuTyc,,627,null,25,Pud_r,59,9.29169,8281,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),,78.13848,P,8/2/17,,IN,PPL,1259293,Pudur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
5Eh3V7QHU7,,640,null,1,Port Blair,36,11.66613,112050,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"IXZ,Port Blair,Port Bler,Port Bleras,Port-Blehr,Port-Bler,Portus Blairensis,bu lai er gang,porata bale'ara,port bler,port piler,porta blera,porta bleyara,portableyara,poteubeulleeo,potoburea,pwrt blr,pwrt blyyr,____ ____,____-____,____-____,____ _____,____ ___,____ _____,_____ ______,_____ _____,___________,_____ ________,____ _____,_____ _____,_____ ______,______ ______,______ ______,_______ ______,__________,____-_____,______,____,_____",92.74635,P,9/5/19,,IN,PPLA,1259385,Port Blair,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
opXEeXP21h,,504,null,16,Pulgaon,276,20.72204,35238,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Pulgaon,78.32056,P,8/7/15,,IN,PPL,1259272,Pulgaon,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
Zya2CfcfAR,,551,null,2,Pulivendla,273,14.42139,33615,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Pulivendla,78.22502,P,12/4/18,,IN,PPL,1259264,Pulivendla,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
mPoMRSl4cd,,605,null,25,Pud_r,234,12.99801,11432,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),,79.14352,P,10/14/14,,IN,PPL,1259292,Pudur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
GpKHuvNtOF,,621,null,25,Pudukkottai,102,10.38128,112118,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Poodoocottah,Puducotai,Pudukattai,Pudukkottai,Pudukkottai-Trichinopoly,Pudukkottaj,Pudukotah,Pudukottai,pu du ke tai,pudo~ukottai,pudukkotta'i,purukkotta'i,putukkottai,___________,______________,_____________,____________,________,____",78.82141,P,10/14/14,,IN,PPL,1259297,Pudukkottai,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
XG6Z42tEMi,,576,null,19,Ponnampet,858,12.14473,6117,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Ponnampet,75.94514,P,12/5/15,,IN,PPL,1259412,Ponnampet,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
qzGLeIchOV,,419,null,35,Porsa,170,26.67444,37824,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Porsa,_____",78.37081,P,8/7/15,,IN,PPL,1259388,Porsa,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
taaNvpOTct,,478,null,9,Porbandar,7,21.64219,138872,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"PBD,Poorbunder,Porbandar,Porbandarom,Port Porbandar,Purbandar,bo er ben de er,bwrbndr,poleubandaleu,porabandara,porpantar,_________,___________,_______,_______,________,________,_______,________,__________,__________,________,_____,_____",69.60929,P,10/13/14,,IN,PPL,1259395,Porbandar,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
MbE1utAi1e,,173,null,36,Prat_pgarh,101,25.89509,13672,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Partabgarh City,Partapgarh,Pratapgarh,Prat_pgarh",81.9424,P,6/10/20,,IN,PPL,1259337,Pratapgarh,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
KQOZCyrXAG,,163,null,36,Pukhr_y_n,133,26.22375,22555,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Pukhrayan,Pukhr_y_n",79.83739,P,8/7/15,,IN,PPL,1259283,Pukhrayan,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
RhSleeFwS8,,131,null,24,Prat_pgarh,498,24.03215,37780,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Partabgarh,Partapgarh,Pratabgarh,Pratapgarh,Prat_bgarh,Prat_pgarh",74.78162,P,6/10/20,,IN,PPL,1259338,Pratapgarh,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
orYSrHYF0s,,604,null,25,Poonamalle,21,13.04888,48837,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Poonamallee,80.11488,P,10/14/14,,IN,PPL,1259400,Poonamalle,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
lUd7Y0fV8x,,592,null,13,Ponn_ni,7,10.76695,105512,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Ponani,Ponnani,Ponn_ni",75.92523,P,10/13/14,,IN,PPL,1259411,Ponnani,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
Ab1GU4SlqL,,548,null,2,Ponn_ru,10,16.06547,57170,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),,80.55203,P,10/10/14,,IN,PPL,1259408,Ponnuru,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
dFi7bDYfQP,,551,null,2,Proddat_r,160,14.7502,177797,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Proddatur,Proddat_r,prodduturu,____________",78.54813,P,10/10/14,,IN,PPL,1259312,Proddatur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
frSFbYyoey,,602,null,25,Ponneri,12,13.33868,24756,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Ponneri,bo nei li,ponneri,________,________,________,___",80.19487,P,10/14/14,,IN,PPL,1259409,Ponneri,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
cseU2h4tz8,,621,null,25,Ponnamar_vati,151,10.28032,11741,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Ponnamaravathy,Ponnamaravati,Ponnamar_vati",78.53601,P,6/10/20,,IN,PPL,1259413,Ponnamaravati,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
yZ2CctzISu,,635,null,22,Puducherry,11,11.93381,227411,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"PNY,Pondicero,Pondicheri,Pondicherri,Pondicherry,Pondichery,Pondich�ri,Pondich�ry,Pondiseri,Pondisheri,Pondi_ero,Ponducherry,Pondy,Poudhucherry,Puduchcheri,Puducherri,Puducherry,Puduvai,Territoire de Pondichery,Territoire de Pondich�ry,ben de zhi li,ben de zhi li shi,pandiceri,panticceri,pondiceri,pondisheri,_________,_________,__________,_________,_________,____________,_________,_______,____,_____",79.82979,P,3/18/17,,IN,PPLA,1259425,Puducherry,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
zlV5onRoGT,,606,null,25,Pol_r,176,12.51217,26290,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Polur,Pol_r",79.12405,P,10/14/14,,IN,PPL,1259434,Polur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
RRz2lvvq1n,,632,null,25,Pollachi,294,10.65825,88214,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Pollachi,Poll_chi,bo la qi,peallacci,pollacci,pollaci,pwlachy,______,________,________,________,__________,________,__________,___",77.0085,P,10/14/14,,IN,PPL,1259440,Pollachi,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
FxKKkwfSny,,585,null,33,Ponda,39,15.40341,18898,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Cassabe de Ponda,Cassab� de Pond�,Ponda",74.01519,P,10/14/14,,IN,PPL,1259429,Ponda,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
